item_type|title|summary|content_html|created_date|hits|is_reviewable|is_ratable|rating|user|class|status|icon_url|item_id|isbn|sub_title|original_title|price|published_year|published_month|published_day|page_count
2|貴族之死|藍普瑞家族是個迷人的英國貴族之家，平日出手闊綽，不知節制，因而經常發生財務危機，但卻總是適時有遠親去世，並獲得大筆遺產度過難關。單純的蘿貝塔才剛從紐西蘭來到英國，棲身借住在昔日友人貴族藍普瑞的家中，沒想到隨即便發生了命案，來訪的烏瑟戊爵士慘死於密閉的電梯之中，而獲得大筆遺產的藍普瑞一家人自然涉嫌重大……蘇格蘭警場探長洛德里克．艾霖出馬一一訊問涉案人，正在此時，沈迷於巫術的死者遺孀烏瑟戊夫人行為|藍普瑞家族是個迷人的英國貴族之家，平日出手闊綽，不知節制，因而經常發生財務危機，但卻總是適時有遠親去世，並獲得大筆遺產度過難關。單純的蘿貝塔才剛從紐西蘭來到英國，棲身借住在昔日友人貴族藍普瑞的家中，沒想到隨即便發生了命案，來訪的烏瑟戊爵士慘死於密閉的電梯之中，而獲得大筆遺產的藍普瑞一家人自然涉嫌重大……蘇格蘭警場探長洛德里克．艾霖出馬一一訊問涉案人，正在此時，沈迷於巫術的死者遺孀烏瑟戊夫人行為怪異，當艾霖在烏瑟戊爵士的宅邸搜出施法人偶時，兇手也正要對第二個犧牲者下手，而蘿貝塔則發現自己愛上了藍普瑞家的大哥亨利，並不由自主地捲入了這場錯綜複雜的謀殺案當中。……|2011-04-10 21:04:39.450|0|True|True||mysterybbs|Item, Book|Active|s2723809.jpg|2462|9789573261766||||2007|||512
2|火氣上升|在悶熱不堪的紐約黑人社區，人人心浮氣躁，暴力衝突一觸即發。打從一開始，棺材艾德和掘墓人瓊斯就諸事不順。先是因濫用暴力受到申誡，接著掘墳瓊斯在查案時中了彈，死訊隨即在廣播電台的新聞快報裡公諸於世。但紐約市的死人數目卻以棺材艾德及掘墳瓊斯所不及的速度遽增。儘管他們竭盡所能，卻似乎總差了那麼臨門一腳。然而，這一切混亂的源頭，一個叫做「粉紅仔」的弱智白化症患者，卻還在滿街遊走，製造出更多無法收拾的麻煩……|在悶熱不堪的紐約黑人社區，人人心浮氣躁，暴力衝突一觸即發。打從一開始，棺材艾德和掘墓人瓊斯就諸事不順。先是因濫用暴力受到申誡，接著掘墳瓊斯在查案時中了彈，死訊隨即在廣播電台的新聞快報裡公諸於世。但紐約市的死人數目卻以棺材艾德及掘墳瓊斯所不及的速度遽增。儘管他們竭盡所能，卻似乎總差了那麼臨門一腳。然而，這一切混亂的源頭，一個叫做「粉紅仔」的弱智白化症患者，卻還在滿街遊走，製造出更多無法收拾的麻煩……|2011-04-10 21:04:39.600|0|True|True||mysterybbs|Item, Book|Active|s2723812.jpg|2464|9789573247654||||2002|||287
2|犯罪藝術家|為了一幅小說插畫的構圖，八名美術班的學生聚在愛格莎．卓依的畫室興致勃勃的研究著：如何藉一個簡單的設置讓人在不疑有他的情況下，擺出某個姿勢後，即刻被刀刺死。數日後，模特兒宋妮雅．葛拉克在擺姿勢時，真的被刺死了，遇害的情況就跟學生所討論過的一模一樣。是誰把這個巧妙的設計付諸實行呢？所有參與討論的人都成了嫌疑犯。蘇格蘭警場探長洛德里克．艾霖在一一訊問過教畫的卓依小姐與學生之後發現，每個人都與宋妮雅有|為了一幅小說插畫的構圖，八名美術班的學生聚在愛格莎．卓依的畫室興致勃勃的研究著：如何藉一個簡單的設置讓人在不疑有他的情況下，擺出某個姿勢後，即刻被刀刺死。數日後，模特兒宋妮雅．葛拉克在擺姿勢時，真的被刺死了，遇害的情況就跟學生所討論過的一模一樣。是誰把這個巧妙的設計付諸實行呢？所有參與討論的人都成了嫌疑犯。蘇格蘭警場探長洛德里克．艾霖在一一訊問過教畫的卓依小姐與學生之後發現，每個人都與宋妮雅有過不愉快，他們的言行舉止也多多少少都有誇大隱瞞之處；最後矛頭指向一名在案發前就出發旅行而失去連絡的學生賈西亞。就在警方全力追捕彷彿插翅飛上天的賈西亞時，卻赫然發現了另外一件案外案……|2011-04-10 21:04:39.797|0|True|True||mysterybbs|Item, Book|Active|s2723816.jpg|2465|9789573247777||||2002|||432
2|漫漫長眠|菲力浦．馬羅是一個外冷內熱的私家偵探，由於朋友的引薦，他接下了一樁內情複雜的勒索案，負責替日薄西山的史登伍將軍解決麻煩。將軍有兩個艷麗、任性的女兒，整天在外頭闖禍，馬羅也因而跟著在洛杉磯的殘酷大街上忙碌奔走。隨著屍體一具具增加，案情也越滾越複雜。除了幫客戶解決問題之外，面對美色和暴力，馬羅依然堅持他的硬漢本色，兀自堅持著他的街頭正義，周旋於警方和不良份子之間……。|菲力浦．馬羅是一個外冷內熱的私家偵探，由於朋友的引薦，他接下了一樁內情複雜的勒索案，負責替日薄西山的史登伍將軍解決麻煩。將軍有兩個艷麗、任性的女兒，整天在外頭闖禍，馬羅也因而跟著在洛杉磯的殘酷大街上忙碌奔走。隨著屍體一具具增加，案情也越滾越複雜。除了幫客戶解決問題之外，面對美色和暴力，馬羅依然堅持他的硬漢本色，兀自堅持著他的街頭正義，周旋於警方和不良份子之間……。|2011-04-10 21:04:40.007|0|True|True||mysterybbs|Item, Book|Active|s2723821.jpg|2466|9789573248507||||2002|||303
2|卡西迪的馬子|常言道，男人墮落時需要有個馬子作伴。而卡西迪身邊就有兩個馬子，一個是他的妻子美黛蕊，這個蕩婦的美艷性感讓他害怕、忌妒卻又沉淪於慾海之中，同時也擔憂她隨時都有可能紅杏出牆；另一個女人是桃樂絲，這個女的有如纖細柔弱、需要別人來保護的折翼天使，只可惜是個喜歡借酒澆愁的酒鬼。身邊有了這兩個馬子，卡西迪發現自己墜落地獄的速度快如加倍……|常言道，男人墮落時需要有個馬子作伴。而卡西迪身邊就有兩個馬子，一個是他的妻子美黛蕊，這個蕩婦的美艷性感讓他害怕、忌妒卻又沉淪於慾海之中，同時也擔憂她隨時都有可能紅杏出牆；另一個女人是桃樂絲，這個女的有如纖細柔弱、需要別人來保護的折翼天使，只可惜是個喜歡借酒澆愁的酒鬼。身邊有了這兩個馬子，卡西迪發現自己墜落地獄的速度快如加倍……|2011-04-10 21:04:40.163|0|True|True||mysterybbs|Item, Book|Active|s2723839.jpg|2467|9789573252221||||2004|||239
2|雙姝謎情|紐約富豪里佛伍茲暗夜遭到槍殺，命案現場發生在自宅書房內。偵辦此案的警探葛萊斯從種種跡象研判，兇手應該不是外來者。問題是：當天晚上宅內只有一對表姊妹和富豪秘書，其餘人等皆是毫無犯罪動機的下人。這對表姊妹原是孤兒，自小被里佛伍茲領養，從此過著公主般的上流生活，而且雙姝又是貌美如花，迷煞各方名流男士，年輕律師艾福瑞．雷蒙就是其中之一。他堅信雙姝絕不會為了繼承遺產而殺害恩人，於是接近姊妹花、出入里佛伍|紐約富豪里佛伍茲暗夜遭到槍殺，命案現場發生在自宅書房內。偵辦此案的警探葛萊斯從種種跡象研判，兇手應該不是外來者。問題是：當天晚上宅內只有一對表姊妹和富豪秘書，其餘人等皆是毫無犯罪動機的下人。這對表姊妹原是孤兒，自小被里佛伍茲領養，從此過著公主般的上流生活，而且雙姝又是貌美如花，迷煞各方名流男士，年輕律師艾福瑞．雷蒙就是其中之一。他堅信雙姝絕不會為了繼承遺產而殺害恩人，於是接近姊妹花、出入里佛伍茲豪宅，和葛萊斯裏應外合試圖找出命案真相。|2011-04-10 21:04:40.280|0|True|True||mysterybbs|Item, Book|Active|s2723844.jpg|2469|9789573255499||||2005|||495
2|果鐵警探打破蛋|孟買刑事調查署的果鐵警探，奉命偽裝成雞飼料推銷員，來到偏遠的小鎮，調查一件十五年前發生的可疑命案。命案的嫌疑犯是在小鎮可以呼風喚雨的議長，而果鐵警探得以與之抗衡的只有誓死破案的決心和一盒雞蛋。果鐵受到層層阻礙，他發現，命案的相關證人都已莫名失蹤或受到議長的控制，然而最棘手的是，當地一位廣受信眾愛戴的聖人，宣稱要絕食至死以阻止果鐵警探的調查……。|孟買刑事調查署的果鐵警探，奉命偽裝成雞飼料推銷員，來到偏遠的小鎮，調查一件十五年前發生的可疑命案。命案的嫌疑犯是在小鎮可以呼風喚雨的議長，而果鐵警探得以與之抗衡的只有誓死破案的決心和一盒雞蛋。果鐵受到層層阻礙，他發現，命案的相關證人都已莫名失蹤或受到議長的控制，然而最棘手的是，當地一位廣受信眾愛戴的聖人，宣稱要絕食至死以阻止果鐵警探的調查……。|2011-04-10 21:04:40.373|0|True|True||mysterybbs|Item, Book|Active|s2723847.jpg|2471|9789573255680||||2005|||271
2|火箭衝到太平間|一名慘遭不明兇手殺害的流浪漢，留下的唯一線索是一串特殊的七端念珠和一個電話號碼，而這些竟牽連上科幻小說巨擘的繼承人西拉瑞．傅可思；而此時的西拉瑞正遭遇收到下了毒的巧克力、包裹炸彈、利刃刺殺等重重危機，來去無蹤的兇手正虎視眈眈的想要奪取他的性命。一次次失敗之後，兇手依然鍥而不捨，馬歇爾副隊長要如何在涉有重嫌的西拉瑞家人及好幾名科幻作家之中找出真兇，及時阻止兇手下一次出手呢？然而在一場火箭試射會|一名慘遭不明兇手殺害的流浪漢，留下的唯一線索是一串特殊的七端念珠和一個電話號碼，而這些竟牽連上科幻小說巨擘的繼承人西拉瑞．傅可思；而此時的西拉瑞正遭遇收到下了毒的巧克力、包裹炸彈、利刃刺殺等重重危機，來去無蹤的兇手正虎視眈眈的想要奪取他的性命。一次次失敗之後，兇手依然鍥而不捨，馬歇爾副隊長要如何在涉有重嫌的西拉瑞家人及好幾名科幻作家之中找出真兇，及時阻止兇手下一次出手呢？然而在一場火箭試射會上，兇手終於成功奪取了一條人命！正當案情陷入膠著，且又遇上棘手的密室難題時，烏秀拉修女卻帶來一線曙光，難解的謎團終於逐步緩緩解開……|2011-04-10 21:04:40.490|0|True|True||mysterybbs|Item, Book|Active|s2723848.jpg|2473|9789573255819||||2005|||319
2|盲偵探卡拉多斯|青少年時期出了意外、導致雙目失明的盲偵探馬斯．卡拉多斯，並沒有因此頹廢喪志，反而發憤圖強要成為人上人。視覺不行了，聽覺神經卻變得極端敏銳，因此馬斯可以聽到一般人所聽不見的聲音。此外，他的嗅覺也開始異於常人，譬如說某個留著落腮鬍的人走過來，但是這位盲人同胞卻知道那鬍子是假的，因為他在五碼距離外就聞到快乾膠的氣味隨著蒸發汗水飄散過來。受到私家偵探路易斯．卡萊爾的請託，卡拉多斯出馬辦了幾樁謎雲奇案，像|青少年時期出了意外、導致雙目失明的盲偵探馬斯．卡拉多斯，並沒有因此頹廢喪志，反而發憤圖強要成為人上人。視覺不行了，聽覺神經卻變得極端敏銳，因此馬斯可以聽到一般人所聽不見的聲音。此外，他的嗅覺也開始異於常人，譬如說某個留著落腮鬍的人走過來，但是這位盲人同胞卻知道那鬍子是假的，因為他在五碼距離外就聞到快乾膠的氣味隨著蒸發汗水飄散過來。受到私家偵探路易斯．卡萊爾的請託，卡拉多斯出馬辦了幾樁謎雲奇案，像是查古幣的真偽、火車連環追撞事件的真相、保險庫的離奇失竊案，以及試圖阻止弒妻陰謀等八起懸案。天生我才必有用，此乃本書的最佳註腳。|2011-04-10 21:04:40.700|0|True|True||mysterybbs|Item, Book|Active|s2723856.jpg|2475|9789573256618||||2005|||319
2|法律的悲劇|二次世界大戰期間，英國王座高等法庭法官威廉．希華爾．巴柏勛爵，帶著書記官、書記及家僕等一行人浩浩蕩蕩的南下展開一趟巡迴法庭之旅。首站來到了馬克漢普頓郡。開庭第一天，沒什麼重大案子，一切看似風平浪靜。第二天，巴柏收到一封匿名恐嚇函：公義將降臨，對法官亦無例外。你必將因罪而受罰。這是給你的警告。但他卻不以為意，當晚他違反慣例的在巡迴審判首站便接受律師團的款宴。豈料，這一頓短短數小時的晚宴卻改變了巴|二次世界大戰期間，英國王座高等法庭法官威廉．希華爾．巴柏勛爵，帶著書記官、書記及家僕等一行人浩浩蕩蕩的南下展開一趟巡迴法庭之旅。首站來到了馬克漢普頓郡。開庭第一天，沒什麼重大案子，一切看似風平浪靜。第二天，巴柏收到一封匿名恐嚇函：公義將降臨，對法官亦無例外。你必將因罪而受罰。這是給你的警告。但他卻不以為意，當晚他違反慣例的在巡迴審判首站便接受律師團的款宴。豈料，這一頓短短數小時的晚宴卻改變了巴柏的命運。離開馬克漢普頓郡後，巴柏一行人來到了南辛頓，嬌小精悍的巴柏夫人也在此時加入了這趟旅程，替原本枯燥無味的旅程增添了生氣，卻也讓巴柏發現自己可能釀了大禍。同時，匿名信、有毒巧克力陸續出現，顯然有人要危害巴柏。這一連串事件，將牽扯出什麼樣的法律悲劇？象徵公義化身的巴柏法官能否度過重重危機？|2011-04-10 21:04:40.867|0|True|True||mysterybbs|Item, Book|Active|s2723863.jpg|2477|9789573256816||||2005|||351
2|明月溝渠|住在貧民區的碼頭工人威廉．凱利根一心想查出妹妹自殺的幕後真相。在他眼中，包括街坊鄰居、至交好友、來買醉的外地人，甚至是自己的親弟弟，每個男人都有強暴他妹妹的嫌疑。痛恨自己卑賤出身的凱利根，偏偏和巧遇的富家女蘿瑞塔彼此一見鍾情。兩人結了婚之後，才赫然發現階級是永遠無法踰越的鴻溝。他究竟能否找出害死妹妹的兇手，有無可能離開自己賴以成長的貧民窟？這是一個類似「小姐與流氓」的現代寓言。|住在貧民區的碼頭工人威廉．凱利根一心想查出妹妹自殺的幕後真相。在他眼中，包括街坊鄰居、至交好友、來買醉的外地人，甚至是自己的親弟弟，每個男人都有強暴他妹妹的嫌疑。痛恨自己卑賤出身的凱利根，偏偏和巧遇的富家女蘿瑞塔彼此一見鍾情。兩人結了婚之後，才赫然發現階級是永遠無法踰越的鴻溝。他究竟能否找出害死妹妹的兇手，有無可能離開自己賴以成長的貧民窟？這是一個類似「小姐與流氓」的現代寓言。|2011-04-10 21:04:40.997|0|True|True||mysterybbs|Item, Book|Active|s2723865.jpg|2479|9789573253129||||2005|||223
2|雪上污痕|事起於弗蘭克失去童貞那天。靈光一閃間，他用一把刀奪取了一個生命，在黑暗中為自己舉行了成人禮。然而，被逼迫似的，他再度犯案，輕率地割斷與過去生命的關聯，企圖建立自己的新世界。只是，真實的成人世界並非個人綵排的舞台，處身於政治氣氛緊張的佔領區，年輕的弗蘭克終究不知其然地身陷囹圄。在那裏，他絕望地理解了自己的「政治行為」，預見死亡的下場，但同時，他也找到了人間至真的情愛以及生命重生的尊嚴。|事起於弗蘭克失去童貞那天。靈光一閃間，他用一把刀奪取了一個生命，在黑暗中為自己舉行了成人禮。然而，被逼迫似的，他再度犯案，輕率地割斷與過去生命的關聯，企圖建立自己的新世界。只是，真實的成人世界並非個人綵排的舞台，處身於政治氣氛緊張的佔領區，年輕的弗蘭克終究不知其然地身陷囹圄。在那裏，他絕望地理解了自己的「政治行為」，預見死亡的下場，但同時，他也找到了人間至真的情愛以及生命重生的尊嚴。|2011-04-10 21:04:41.097|0|True|True||mysterybbs|Item, Book|Active|s2723870.jpg|2480|9789573237082||||1999|||351
2|白羅的初期探案|這是白羅的偵探生涯中，十八起精采的破案記實，由白羅的忘年好友海斯汀上尉親自記錄。這十八起疑案的花招百出：易容、利用錯覺、掉包、毒殺、製造煙幕、唱雙簧、心理戰等等，種種手法讓蘇格蘭警場傷透腦筋。奇妙的是，一把案子交到白羅手中，案情就如朗朗晴空一樣一目瞭然，並在他的談笑風生中漂亮解決謎案。想要速學白羅辦案的箇中精華者，這一本豐富的短篇小說集千萬忽略不得!想要速學白羅辦案的箇中精華者，這一本豐富|這是白羅的偵探生涯中，十八起精采的破案記實，由白羅的忘年好友海斯汀上尉親自記錄。這十八起疑案的花招百出：易容、利用錯覺、掉包、毒殺、製造煙幕、唱雙簧、心理戰等等，種種手法讓蘇格蘭警場傷透腦筋。奇妙的是，一把案子交到白羅手中，案情就如朗朗晴空一樣一目瞭然，並在他的談笑風生中漂亮解決謎案。想要速學白羅辦案的箇中精華者，這一本豐富的短篇小說集千萬忽略不得!想要速學白羅辦案的箇中精華者，這一本豐富的短篇小說集千萬忽略不得!這是白羅的偵探生涯中,十八起精采的破案記實,由白羅的忘年好友海斯汀親自記錄.這十八起疑案的花招百出,易容,利用錯覺,掉包,毒殺,製造煙幕,唱雙簧,心理戰等等,種種手法讓蘇格蘭警場傷透腦筋.奇妙的是,一交到白羅手中,竟就在他的談笑風生中漂亮解決.想要速學白羅辦案的箇中精華者,這一本短篇小說集千萬忽略不得!|2011-04-10 21:04:41.233|0|True|True||mysterybbs|Item, Book|Active|s2723958.jpg|2482|9789573245933|||||||384
2|三幕悲劇|布幕升起，好戲上場。熱愛戲劇的查爾斯爵士，設宴招待眾親朋好友，一時間霓裳鬢影，好不熱鬧。然而，神秘的死亡事件竟就此上演，更有甚者，同一批人之中，竟有三人先後中毒身亡。平靜的生活中接連發生慘案，勾起了查爾斯爵士、薩特斯衛先生和蛋蛋小姐的好奇心，三人決心追查到底。神探白羅自是嗅出兇案的不尋常，早已側身於事故現場。只是已退休的他，正在逍遙地享受假期，似乎有點心不在焉。究竟誰是心狠手辣的惡魔？三位業餘|布幕升起，好戲上場。熱愛戲劇的查爾斯爵士，設宴招待眾親朋好友，一時間霓裳鬢影，好不熱鬧。然而，神秘的死亡事件竟就此上演，更有甚者，同一批人之中，竟有三人先後中毒身亡。平靜的生活中接連發生慘案，勾起了查爾斯爵士、薩特斯衛先生和蛋蛋小姐的好奇心，三人決心追查到底。神探白羅自是嗅出兇案的不尋常，早已側身於事故現場。只是已退休的他，正在逍遙地享受假期，似乎有點心不在焉。究竟誰是心狠手辣的惡魔？三位業餘人士能早白羅一步擒住真兇嗎？布幕降下，曲終人散。但還有個問題：親愛的觀眾們，您以為如何呢？這三幕悲劇真的只是一場舞台演出嗎？|2011-04-10 21:04:41.413|0|True|True||mysterybbs|Item, Book|Active|s2723960.jpg|2483|9789573245926|||||||288
2|高爾夫球場命案|遠走他國多年的雷諾，原想在自己的故鄉安享晚年，不料為了兒子的婚事，不僅導致父子失和，他也一腳踏進了一個設計高明的死亡陷阱，而被刺死於高爾夫球場。眼見美滿的家庭就要莫名其妙地家破人亡，這下卻被精明的白羅看出問題，扭轉了乾坤--原來他記起22年前發生的一樁懸案，但是，當時彼案的合作關係如今竟在本案成了敵對的關係……|遠走他國多年的雷諾，原想在自己的故鄉安享晚年，不料為了兒子的婚事，不僅導致父子失和，他也一腳踏進了一個設計高明的死亡陷阱，而被刺死於高爾夫球場。眼見美滿的家庭就要莫名其妙地家破人亡，這下卻被精明的白羅看出問題，扭轉了乾坤--原來他記起22年前發生的一樁懸案，但是，當時彼案的合作關係如今竟在本案成了敵對的關係……|2011-04-10 21:04:41.600|0|True|True||mysterybbs|Item, Book|Active|s2723961.jpg|2484|9789573245919|||||||288
2|危機四伏|對一個年輕女孩來說，妮可?巴克利是個不尋常的名字。然而從某刻起，她的生命也開始有了不尋常的變化。首先在懸崖山莊上，她座車的煞車系統突然失靈；接下來在濱海小徑上，一顆墜落的巨礫只差幾寸之隔就掉在她頭上；後來，又有一幅油畫從牆上滑落，差一點就砸中睡床上的她。由於在妮可的遮陽帽上發現了一顆子彈穿過的洞孔，赫丘勒．白羅斷定這個女孩需要他的保護。這一樁未能成功得手的謀殺案，在大偵探白羅的插手介入後，開始|對一個年輕女孩來說，妮可?巴克利是個不尋常的名字。然而從某刻起，她的生命也開始有了不尋常的變化。首先在懸崖山莊上，她座車的煞車系統突然失靈；接下來在濱海小徑上，一顆墜落的巨礫只差幾寸之隔就掉在她頭上；後來，又有一幅油畫從牆上滑落，差一點就砸中睡床上的她。由於在妮可的遮陽帽上發現了一顆子彈穿過的洞孔，赫丘勒．白羅斷定這個女孩需要他的保護。這一樁未能成功得手的謀殺案，在大偵探白羅的插手介入後，開始一點一滴地水落石出、真相大白……|2011-04-10 21:04:41.777|0|True|True||mysterybbs|Item, Book|Active|s2723963.jpg|2485|9789573246220|||||||272
2|謀殺在雲端|一找到位子,坐在9號座位的赫丘勒.白羅,佔地利之便,遂好整以暇地觀察起這次與他有緣同行的同機乘客.在他右邊,坐了一個豔麗奪人的小姐,她的美色顯然讓對坐的那位男子一路心晃神移;13號座位的那位伯爵夫人,則看得出有輕微偷食古柯鹼的習慣;走道過去的8號乘客是一位推理小說作家,他正被一隻惡黃蜂糾纏得頭痛不已.白羅興致勃勃地欣賞著這些與他同行的有趣同伴,卻渾然不知,就在他的背後,2號座位,正癱著一位悄無氣|一找到位子,坐在9號座位的赫丘勒.白羅,佔地利之便,遂好整以暇地觀察起這次與他有緣同行的同機乘客.在他右邊,坐了一個豔麗奪人的小姐,她的美色顯然讓對坐的那位男子一路心晃神移;13號座位的那位伯爵夫人,則看得出有輕微偷食古柯鹼的習慣;走道過去的8號乘客是一位推理小說作家,他正被一隻惡黃蜂糾纏得頭痛不已.白羅興致勃勃地欣賞著這些與他同行的有趣同伴,卻渾然不知,就在他的背後,2號座位,正癱著一位悄無氣息的無名女屍......|2011-04-10 21:04:42.003|0|True|True||mysterybbs|Item, Book|Active|s2723968.jpg|2486|9789573246442|||||||288
2|十三人的晚宴|聲名遠播的紅牌女伶珍˙威金森，表面雖然風光，私底下卻為自己貌合神離的婚姻生活備感痛苦，甚至對認識不深的白羅說出：「總有一天我要除掉我的先生！」然而她固執的伯爵丈夫不為所動，堅決不肯答應離婚，專橫的態度幾使白羅都要為她妻子爭取權益。然而山不轉人轉，艾格威伯爵某日突然改變態度答應離婚，只是就在她的妻子未接獲訊息前，艾德格伯爵竟在自宅遇刺身亡！涉嫌重大的珍被目擊證人指控，事發當晚她進入了案發現場……|聲名遠播的紅牌女伶珍˙威金森，表面雖然風光，私底下卻為自己貌合神離的婚姻生活備感痛苦，甚至對認識不深的白羅說出：「總有一天我要除掉我的先生！」然而她固執的伯爵丈夫不為所動，堅決不肯答應離婚，專橫的態度幾使白羅都要為她妻子爭取權益。然而山不轉人轉，艾格威伯爵某日突然改變態度答應離婚，只是就在她的妻子未接獲訊息前，艾德格伯爵竟在自宅遇刺身亡！涉嫌重大的珍被目擊證人指控，事發當晚她進入了案發現場……珍無語問天，唯一的辯解是，案發當時她正在參加一個十三人的晚宴！是她等不及了嗎？難道她竟能分身？白羅不堪被矇騙，決心要一探究竟，敬邀讀者一起挖掘真相！|2011-04-10 21:04:42.207|0|True|True||mysterybbs|Item, Book|Active|s2723970.jpg|2487|9789573246459|||||||320
2|藍色列車之謎|罔顧父親的忠告，美國富豪之女魯絲，戴著價值連城的「火心寶石」登上馳騁歐陸的「藍色特快車」，準備與老情人羅奇伯爵千里相會。不料抵達目的地尼斯時，眾人才發現魯絲的屍體已橫陳車廂中，面目全非，身上的「火心寶石」不翼而飛。死者的丈夫柯特林事發前晚被人瞧見走出妻子的包廂，成了頭號嫌疑犯，然而同車的白羅卻心存懷疑……隨著柯特林的情婦、受害者的父親及名珠寶商的相繼出現，案情愈呈複雜,是情殺？仇殺？財殺？還|罔顧父親的忠告，美國富豪之女魯絲，戴著價值連城的「火心寶石」登上馳騁歐陸的「藍色特快車」，準備與老情人羅奇伯爵千里相會。不料抵達目的地尼斯時，眾人才發現魯絲的屍體已橫陳車廂中，面目全非，身上的「火心寶石」不翼而飛。死者的丈夫柯特林事發前晚被人瞧見走出妻子的包廂，成了頭號嫌疑犯，然而同車的白羅卻心存懷疑……隨著柯特林的情婦、受害者的父親及名珠寶商的相繼出現，案情愈呈複雜,是情殺？仇殺？財殺？還是自古以來引發無數殺戮的「火心寶石」撒下了詛咒？這次白羅以重建現場的細微模擬出招，再展擒兇的上乘功力，讀者切勿錯過！|2011-04-10 21:04:42.413|0|True|True||mysterybbs|Item, Book|Active|s2723971.jpg|2488|9789573246466|||||||320
2|白羅出擊|本書將上演11齣短篇懸疑戲碼，每一齣都包藏了百轉千迴的犯罪巧思。想知道時下流行的婚外情、老少配會引發什麼悲劇，監守自盜能有什麼新花招，「知人知面不知心」的最佳詮釋為何，如何自導自演神秘失蹤記，當權者要怎麼面對隱形的威脅，「女人無才便是德」是危機還是轉機……在這11場挑戰中，白羅將使出他最高妙的辦案手法、給予你最拍案叫絕的答案，為人世間討回最令人折服的公道義理！|本書將上演11齣短篇懸疑戲碼，每一齣都包藏了百轉千迴的犯罪巧思。想知道時下流行的婚外情、老少配會引發什麼悲劇，監守自盜能有什麼新花招，「知人知面不知心」的最佳詮釋為何，如何自導自演神秘失蹤記，當權者要怎麼面對隱形的威脅，「女人無才便是德」是危機還是轉機……在這11場挑戰中，白羅將使出他最高妙的辦案手法、給予你最拍案叫絕的答案，為人世間討回最令人折服的公道義理！|2011-04-10 21:04:42.603|0|True|True||mysterybbs|Item, Book|Active|s2723973.jpg|2489|9789573246718|||||||272
2|怪鐘|四座無端出現的離奇無主時鐘、一具遍查不得真實身份的不知名男屍，出現在雙眼失明的婦人家中；情報網探員追查叛國份子，同時循線來到命案現場。左鄰右舍人人有嫌疑，唯獨找不到任何見證者和犯案動機。警察機關和情報組織一無所獲之際，垂垂老矣的白羅隔空辦案，灰色腦細胞再度歸納出偵探史上的至理名言：「看起來極度複雜的案子，實際上一定很單純。」然而命案一再發生，在錯綜迷離的事實當中，究竟單純的核心在哪裹？兇手已|四座無端出現的離奇無主時鐘、一具遍查不得真實身份的不知名男屍，出現在雙眼失明的婦人家中；情報網探員追查叛國份子，同時循線來到命案現場。左鄰右舍人人有嫌疑，唯獨找不到任何見證者和犯案動機。警察機關和情報組織一無所獲之際，垂垂老矣的白羅隔空辦案，灰色腦細胞再度歸納出偵探史上的至理名言：「看起來極度複雜的案子，實際上一定很單純。」然而命案一再發生，在錯綜迷離的事實當中，究竟單純的核心在哪裹？兇手已經沈不住氣了，白羅要如何抽絲剝繭讓兇手現出原形？|2011-04-10 21:04:42.790|0|True|True||mysterybbs|Item, Book|Active|s2723976.jpg|2490|9789573246848|||||||352
2|死亡約會|在玫瑰紅城佩特拉高聳的紅色岩巖當中，柏敦老太太像一尊醜怪腫脹的佛像般，僵直地死在她的座椅上。她手腕上的一個小針孔是唯一的線索，它不容置疑明確顯示--有人謀殺了這位人人厭恨、專制獨裁的老太太。赫丘勒˙白羅只有二十四小時可以解決這個謎團。他無意間在耶路撒冷聽到柏敦家人說的一句話：「你很清楚非殺死她不可,對吧?」這使他將目標鎖定在她那五位飽受母親精神虐待的兒女身上。然而這果真是一樁慘絕人寰的逆天弒|在玫瑰紅城佩特拉高聳的紅色岩巖當中，柏敦老太太像一尊醜怪腫脹的佛像般，僵直地死在她的座椅上。她手腕上的一個小針孔是唯一的線索，它不容置疑明確顯示--有人謀殺了這位人人厭恨、專制獨裁的老太太。赫丘勒˙白羅只有二十四小時可以解決這個謎團。他無意間在耶路撒冷聽到柏敦家人說的一句話：「你很清楚非殺死她不可,對吧?」這使他將目標鎖定在她那五位飽受母親精神虐待的兒女身上。然而這果真是一樁慘絕人寰的逆天弒親案嗎?或者是有人故佈疑陣，趁機借刀殺了人呢?兇手奸巧異常，難於對付，且看白羅為本案撥雲見日,還無辜者一個公道!|2011-04-10 21:04:42.927|0|True|True||mysterybbs|Item, Book|Active|s2723978.jpg|2491|9789573246992|||||||288
